customer_id,recency,frequency,monetary,Segment
CS4868,05/03/15,27,1899,Premium-P0
CS4869,27/12/14,18,1234,Silver-P2
CS4870,14/03/15,19,1242,Silver-P2
CS4871,06/03/15,26,2006,Premium-P0
CS4872,14/03/15,22,1475,Silver-P2
CS4873,09/05/14,14,1130,Silver-P2
CS4874,05/12/14,21,1532,Silver-P2
CS4875,28/01/15,20,1605,Silver-P2
CS4876,29/09/14,23,1492,Silver-P2
CS4877,08/03/15,16,1176,Silver-P2
CS4878,29/12/14,22,1380,Silver-P2
CS4879,22/02/15,18,1195,Silver-P2
CS4880,10/01/15,20,1423,Silver-P2
CS4881,10/03/15,17,1109,Silver-P2
CS4882,02/12/14,16,1136,Silver-P2
CS4883,02/12/14,15,1012,Silver-P2
CS4884,10/02/15,19,1152,Silver-P2
CS4885,15/09/14,21,1520,Silver-P2
CS4886,07/03/15,20,1411,Silver-P2
CS4887,08/02/15,23,1516,Silver-P2
CS4888,21/12/14,21,1618,Silver-P2
CS4889,11/03/15,23,1436,Silver-P2
CS4890,07/11/14,17,1257,Silver-P2
CS4891,04/02/15,19,1439,Silver-P2
CS4892,05/11/14,22,1404,Silver-P2
CS4893,11/01/15,20,1286,Silver-P2
CS4894,23/12/14,12,824,Gold-P1
CS4895,28/01/15,19,1197,Silver-P2
CS4896,03/10/14,20,1423,Silver-P2
CS4897,05/02/15,30,1999,Premium-P0
CS4898,14/02/15,13,866,Gold-P1
CS4899,01/03/15,19,1372,Silver-P2
CS4900,28/02/15,17,1068,Silver-P2
CS4901,03/01/15,23,1491,Silver-P2
CS4902,17/02/15,18,1383,Silver-P2
CS4903,14/03/15,26,1584,Premium-P0
CS4904,03/03/15,24,1456,Silver-P2
CS4905,02/03/15,23,1575,Silver-P2
CS4906,10/01/15,22,1644,Silver-P2
CS4907,12/01/15,19,1344,Silver-P2
CS4908,19/10/14,24,1842,Silver-P2
CS4909,07/01/15,17,1290,Silver-P2
CS4910,30/10/14,18,1252,Silver-P2
CS4911,06/11/14,15,1069,Silver-P2
CS4912,06/03/15,19,1545,Silver-P2
CS4913,15/12/14,16,1047,Silver-P2
CS4914,03/11/14,21,1471,Silver-P2
CS4915,20/02/15,23,1541,Silver-P2
CS4916,18/01/15,21,1484,Silver-P2
CS4917,25/01/15,20,1392,Silver-P2
CS4918,28/10/14,22,1561,Silver-P2
CS4919,03/12/13,13,863,Gold-P1
CS4920,26/01/15,17,1173,Silver-P2
CS4921,10/03/15,12,908,Gold-P1
CS4922,28/02/15,16,1117,Silver-P2
CS4923,05/08/14,18,1064,Silver-P2
CS4924,25/11/14,23,1527,Silver-P2
CS4925,19/12/14,21,1316,Silver-P2
CS4926,31/01/15,16,1167,Silver-P2
CS4927,27/01/15,20,1401,Silver-P2
CS4928,07/02/15,18,1318,Silver-P2
CS4929,01/02/15,25,1624,Premium-P0
CS4930,08/02/15,20,1440,Silver-P2
CS4931,28/02/15,29,2246,Premium-P0
CS4932,10/10/14,26,1840,Premium-P0
CS4933,16/07/14,16,1040,Silver-P2
CS4934,08/10/14,24,1865,Silver-P2
CS4935,03/12/14,21,1575,Silver-P2
CS4936,03/02/15,25,1669,Premium-P0
CS4937,18/12/14,16,1152,Silver-P2
CS4938,15/03/15,15,1057,Silver-P2
CS4939,29/11/14,29,2088,Premium-P0
CS4940,06/02/15,15,1109,Silver-P2
CS4941,26/02/15,22,1434,Silver-P2
CS4942,05/10/14,19,1484,Silver-P2
CS4943,27/02/15,19,1338,Silver-P2
CS4944,18/02/15,27,2062,Premium-P0
CS4945,25/01/15,23,1603,Silver-P2
CS4946,08/02/15,21,1548,Silver-P2
CS4947,31/01/15,11,834,Gold-P1
CS4948,09/02/15,18,1287,Silver-P2
CS4949,28/02/15,21,1365,Silver-P2
CS4950,17/02/15,12,863,Gold-P1
CS4951,11/12/14,20,1488,Silver-P2
CS4952,25/11/14,25,1888,Premium-P0
CS4953,21/09/14,21,1381,Silver-P2
CS4954,15/03/15,20,1364,Silver-P2
CS4955,27/02/15,25,1799,Premium-P0
CS4956,19/02/15,18,1395,Silver-P2
CS4957,19/01/15,23,1634,Silver-P2
CS4958,31/01/15,14,812,Gold-P1
CS4959,19/07/14,23,1768,Silver-P2
CS4960,22/12/14,18,1216,Silver-P2
CS4961,24/02/15,21,1365,Silver-P2
CS4962,05/02/15,25,1774,Premium-P0
CS4963,28/01/15,19,1243,Silver-P2
CS4964,07/02/15,20,1237,Silver-P2
CS4965,12/02/15,27,1790,Premium-P0
CS4966,26/10/14,23,1504,Silver-P2
CS4967,04/02/15,25,1818,Premium-P0
CS4968,08/03/15,18,1278,Silver-P2
CS4969,20/02/15,18,1295,Silver-P2
CS4970,16/02/15,23,1712,Silver-P2
CS4971,21/02/15,19,1367,Silver-P2
CS4972,31/12/14,21,1433,Silver-P2
CS4973,30/12/14,23,1626,Silver-P2
CS4974,27/09/14,19,1273,Silver-P2
CS4975,20/11/14,11,777,Gold-P1
CS4976,15/02/15,19,1424,Silver-P2
CS4977,31/12/14,22,1566,Silver-P2
CS4978,27/02/14,10,675,Silver-P2
CS4979,09/01/15,17,1104,Silver-P2
CS4980,13/02/15,22,1564,Silver-P2
CS4981,18/02/15,25,1703,Premium-P0
CS4982,27/08/14,12,754,Gold-P1
CS4983,08/03/15,18,1406,Silver-P2
CS4984,31/12/14,18,1060,Silver-P2
CS4985,26/02/15,21,1468,Silver-P2
CS4986,10/03/15,16,1013,Silver-P2
CS4987,05/02/15,16,1098,Silver-P2
CS4988,21/12/14,20,1433,Silver-P2
CS4989,24/02/15,15,918,Gold-P1
CS4990,06/12/14,20,1406,Silver-P2
CS4991,02/03/15,15,1143,Silver-P2
CS4992,29/12/14,20,1350,Silver-P2
CS4993,20/02/15,26,1765,Premium-P0
CS4994,27/02/15,18,1216,Silver-P2
CS4995,18/11/14,20,1331,Silver-P2
CS4996,17/02/15,25,1635,Premium-P0
CS4997,29/06/14,15,1074,Silver-P2
CS4998,07/03/15,34,2358,Premium-P0
CS4999,11/12/14,11,788,Gold-P1
CS5000,11/02/15,19,1408,Silver-P2
CS5001,15/02/15,22,1593,Silver-P2
CS5002,04/01/15,11,815,Gold-P1
CS5003,30/12/14,16,1207,Silver-P2
CS5004,26/12/14,18,1302,Silver-P2
CS5005,19/02/15,17,1146,Silver-P2
CS5006,02/02/15,24,1651,Silver-P2
CS5007,10/02/15,24,1518,Silver-P2
CS5008,08/01/15,16,1159,Silver-P2
CS5009,02/01/15,16,1067,Silver-P2
CS5010,27/02/15,24,1698,Silver-P2
CS5011,27/12/14,20,1480,Silver-P2
CS5012,18/12/14,24,1602,Silver-P2
CS5013,01/11/14,18,1298,Silver-P2
CS5014,29/01/15,21,1342,Silver-P2
CS5015,02/10/14,22,1423,Silver-P2
CS5016,12/03/15,25,1701,Premium-P0
CS5017,01/03/15,18,1255,Silver-P2
CS5018,31/12/14,25,1628,Premium-P0
CS5019,13/12/14,20,1338,Silver-P2
CS5020,22/05/14,9,572,Silver-P2
CS5021,14/10/14,20,1341,Silver-P2
CS5022,20/10/14,15,1209,Silver-P2
CS5023,03/02/15,22,1713,Silver-P2
CS5024,31/08/14,18,1214,Silver-P2
CS5025,27/12/14,28,1973,Premium-P0
CS5026,20/09/14,30,2098,Premium-P0
CS5027,14/03/15,22,1586,Silver-P2
CS5028,25/02/15,29,2098,Premium-P0
CS5029,23/12/14,16,1162,Silver-P2
CS5030,08/11/14,16,1028,Silver-P2
CS5031,15/01/15,24,1585,Silver-P2
CS5032,17/02/15,23,1763,Silver-P2
CS5033,14/12/14,22,1687,Silver-P2
CS5034,04/01/15,17,1130,Silver-P2
CS5035,12/01/15,14,1037,Silver-P2
CS5036,04/10/14,20,1292,Silver-P2
CS5037,12/03/15,15,1149,Silver-P2
CS5038,02/01/15,22,1470,Silver-P2
CS5039,07/02/15,25,1673,Premium-P0
CS5040,15/03/15,24,1731,Silver-P2
CS5041,06/03/15,25,1763,Premium-P0
CS5042,16/03/15,21,1646,Silver-P2
CS5043,20/01/15,17,1109,Silver-P2
CS5044,29/10/14,21,1477,Silver-P2
CS5045,20/05/14,12,1019,Silver-P2
CS5046,06/02/15,24,1712,Silver-P2
CS5047,05/03/15,19,1381,Silver-P2
CS5048,14/03/15,22,1464,Silver-P2
CS5049,15/03/15,28,1979,Premium-P0
CS5050,07/03/15,19,1515,Silver-P2
CS5051,15/02/15,19,1232,Silver-P2
CS5052,07/01/15,24,1486,Silver-P2
CS5053,10/11/14,18,1501,Silver-P2
CS5054,02/10/14,16,1279,Silver-P2
CS5055,07/01/15,23,1644,Silver-P2
CS5056,14/11/14,17,1337,Silver-P2
CS5057,02/12/14,26,2008,Premium-P0
CS5058,03/03/15,18,1146,Silver-P2
CS5059,10/02/15,20,1486,Silver-P2
CS5060,05/12/14,15,1082,Silver-P2
CS5061,19/02/15,22,1412,Silver-P2
CS5062,24/09/14,20,1443,Silver-P2
CS5063,22/02/15,27,1901,Premium-P0
CS5064,30/12/14,15,1200,Silver-P2
CS5065,06/03/15,24,1463,Silver-P2
CS5066,13/02/15,26,1696,Premium-P0
CS5067,02/03/15,27,1857,Premium-P0
CS5068,21/02/15,22,1500,Silver-P2
CS5069,01/12/14,23,1666,Silver-P2
CS5070,26/11/14,21,1477,Silver-P2
CS5071,12/02/15,16,1180,Silver-P2
CS5072,10/11/14,16,1085,Silver-P2
CS5073,15/10/14,18,1362,Silver-P2
CS5074,20/12/14,15,1010,Silver-P2
CS5075,24/02/15,18,1180,Silver-P2
CS5076,31/01/15,21,1371,Silver-P2
CS5077,07/03/15,21,1444,Silver-P2
CS5078,25/11/14,19,1351,Silver-P2
CS5079,20/01/15,23,1469,Silver-P2
CS5080,05/06/14,18,1209,Silver-P2
CS5081,02/03/15,22,1645,Silver-P2
CS5082,25/02/15,29,2072,Premium-P0
CS5083,10/01/15,26,1974,Premium-P0
CS5084,11/02/15,20,1465,Silver-P2
CS5085,18/08/14,18,1313,Silver-P2
CS5086,16/12/14,21,1287,Silver-P2
CS5087,28/01/15,15,874,Gold-P1
CS5088,15/02/15,22,1556,Silver-P2
CS5089,18/01/15,12,874,Gold-P1
CS5090,10/03/15,21,1552,Silver-P2
CS5091,23/08/14,13,976,Gold-P1
CS5092,23/02/15,18,1200,Silver-P2
CS5093,10/01/15,27,1838,Premium-P0
CS5094,07/03/15,18,1289,Silver-P2
CS5095,21/02/15,20,1423,Silver-P2
CS5096,16/09/14,18,1348,Silver-P2
CS5097,18/01/15,26,1757,Premium-P0
CS5098,30/12/14,17,1147,Silver-P2
CS5099,04/03/15,16,1151,Silver-P2
CS5100,20/01/15,23,1595,Silver-P2
CS5101,08/11/14,17,1033,Silver-P2
CS5102,17/01/15,15,982,Gold-P1
CS5103,22/02/15,16,1011,Silver-P2
CS5104,18/08/14,16,1102,Silver-P2
CS5105,02/11/14,17,1248,Silver-P2
CS5106,09/11/14,20,1492,Silver-P2
CS5107,21/02/15,28,1994,Premium-P0
CS5108,08/03/15,14,968,Gold-P1
CS5109,04/02/15,35,2506,Premium-P0
CS5110,06/03/15,11,807,Gold-P1
CS5111,08/01/15,28,1948,Premium-P0
CS5112,08/03/15,14,1003,Silver-P2
CS5113,05/03/15,19,1314,Silver-P2
CS5114,15/11/14,20,1610,Silver-P2
CS5115,20/01/15,22,1298,Silver-P2
CS5116,19/01/15,20,1408,Silver-P2
CS5117,04/02/15,19,1332,Silver-P2
CS5118,09/02/15,26,1764,Premium-P0
CS5119,22/08/14,17,1319,Silver-P2
CS5120,22/02/15,16,1196,Silver-P2
CS5121,14/02/15,16,1175,Silver-P2
CS5122,22/01/15,23,1513,Silver-P2
CS5123,10/02/14,15,1047,Silver-P2
CS5124,16/12/14,28,1973,Premium-P0
CS5125,04/03/15,20,1319,Silver-P2
CS5126,26/02/15,25,1654,Premium-P0
CS5127,26/11/14,15,1208,Silver-P2
CS5128,15/12/14,27,1856,Premium-P0
CS5129,10/12/14,24,1567,Silver-P2
CS5130,29/12/14,25,1666,Premium-P0
CS5131,08/11/14,29,2083,Premium-P0
CS5132,15/02/15,22,1568,Silver-P2
CS5133,08/02/15,18,1428,Silver-P2
CS5134,09/01/15,16,942,Gold-P1
CS5135,13/02/15,23,1525,Silver-P2
CS5136,01/02/15,22,1643,Silver-P2
CS5137,06/11/14,21,1529,Silver-P2
CS5138,05/03/15,19,1352,Silver-P2
CS5139,23/12/14,22,1493,Silver-P2
CS5140,22/12/14,23,1647,Silver-P2
CS5141,23/12/14,29,1990,Premium-P0
CS5142,08/03/15,19,1323,Silver-P2
CS5143,11/02/15,23,1642,Silver-P2
CS5144,10/10/14,14,924,Gold-P1
CS5145,31/12/14,20,1370,Silver-P2
CS5146,19/12/14,17,1246,Silver-P2
CS5147,09/02/15,18,1197,Silver-P2
CS5148,25/12/14,26,1726,Premium-P0
CS5149,14/11/14,13,887,Gold-P1
CS5150,11/01/15,11,822,Gold-P1
CS5151,03/12/14,18,1151,Silver-P2
CS5152,04/11/14,12,839,Gold-P1
CS5153,08/01/15,21,1506,Silver-P2
CS5154,09/03/15,31,2008,Premium-P0
CS5155,06/02/15,26,1838,Premium-P0
CS5156,10/12/14,16,1185,Silver-P2
CS5157,26/01/15,22,1473,Silver-P2
CS5158,11/12/14,19,1249,Silver-P2
CS5159,23/01/15,28,2123,Premium-P0
CS5160,08/03/15,21,1526,Silver-P2
CS5161,16/01/15,18,1371,Silver-P2
CS5162,22/09/14,18,1314,Silver-P2
CS5163,08/03/15,28,2037,Premium-P0
CS5164,01/03/15,18,1157,Silver-P2
CS5165,01/01/15,25,1705,Premium-P0
CS5166,01/03/15,27,1951,Premium-P0
CS5167,06/11/14,16,1082,Silver-P2
CS5168,26/02/15,20,1458,Silver-P2
CS5169,07/12/14,18,1241,Silver-P2
CS5170,13/02/15,20,1329,Silver-P2
CS5171,15/03/15,18,1286,Silver-P2
CS5172,09/11/14,21,1362,Silver-P2
CS5173,25/09/14,11,684,Gold-P1
CS5174,12/01/15,25,1616,Premium-P0
CS5175,18/02/15,25,1680,Premium-P0
CS5176,23/10/14,28,1905,Premium-P0
CS5177,18/05/14,14,1036,Silver-P2
CS5178,28/01/15,21,1387,Silver-P2
CS5179,04/09/14,14,1033,Silver-P2
CS5180,01/02/15,11,825,Gold-P1
CS5181,09/03/15,16,1142,Silver-P2
CS5182,07/11/14,23,1517,Silver-P2
CS5183,12/03/15,17,1173,Silver-P2
CS5184,13/03/15,28,1879,Premium-P0
CS5185,22/02/15,27,1861,Premium-P0
CS5186,19/01/14,12,777,Gold-P1
CS5187,12/03/15,28,2023,Premium-P0
CS5188,02/03/15,16,1024,Silver-P2
CS5189,29/12/14,28,1944,Premium-P0
CS5190,02/03/15,21,1420,Silver-P2
CS5191,12/03/15,27,1889,Premium-P0
CS5192,02/02/15,21,1474,Silver-P2
CS5193,28/02/15,24,1586,Silver-P2
CS5194,05/11/14,16,1062,Silver-P2
CS5195,05/10/14,19,1302,Silver-P2
CS5196,12/02/15,22,1356,Silver-P2
CS5197,23/02/15,16,1165,Silver-P2
CS5198,09/03/15,26,1801,Premium-P0
CS5199,01/03/15,14,1103,Silver-P2
CS5200,14/03/15,21,1473,Silver-P2
CS5201,14/02/15,20,1343,Silver-P2
CS5202,22/10/14,27,1954,Premium-P0
CS5203,11/03/15,27,1850,Premium-P0
CS5204,04/03/15,21,1536,Silver-P2
CS5205,22/01/15,17,1185,Silver-P2
CS5206,10/12/14,14,1001,Silver-P2
CS5207,14/12/14,16,1193,Silver-P2
CS5208,14/02/15,20,1364,Silver-P2
CS5209,03/09/14,20,1211,Silver-P2
CS5210,25/10/14,17,1329,Silver-P2
CS5211,13/01/15,18,1273,Silver-P2
CS5212,25/01/15,25,1669,Premium-P0
CS5213,09/01/15,26,1846,Premium-P0
CS5214,25/09/14,17,1181,Silver-P2
CS5215,03/03/15,14,1023,Silver-P2
CS5216,11/12/14,11,671,Gold-P1
CS5217,25/01/15,20,1440,Silver-P2
CS5218,24/12/14,16,1229,Silver-P2
CS5219,11/11/14,19,1420,Silver-P2
CS5220,05/10/14,20,1473,Silver-P2
CS5221,14/03/15,22,1387,Silver-P2
CS5222,22/02/15,22,1397,Silver-P2
CS5223,24/02/15,27,2060,Premium-P0
CS5224,20/02/15,19,1489,Silver-P2
CS5225,06/12/14,22,1334,Silver-P2
CS5226,19/02/15,28,2011,Premium-P0
CS5227,24/12/14,16,1100,Silver-P2
CS5228,16/02/15,18,1179,Silver-P2
CS5229,09/01/15,11,669,Gold-P1
CS5230,11/03/15,23,1457,Silver-P2
CS5231,19/11/14,22,1432,Silver-P2
CS5232,01/03/15,21,1382,Silver-P2
CS5233,27/09/14,11,795,Gold-P1
CS5234,08/02/15,15,1082,Silver-P2
CS5235,23/01/15,17,1128,Silver-P2
CS5236,04/10/14,17,1212,Silver-P2
CS5237,29/11/14,23,1582,Silver-P2
CS5238,10/02/15,28,2015,Premium-P0
CS5239,02/11/14,18,1256,Silver-P2
CS5240,05/01/15,21,1563,Silver-P2
CS5241,03/03/15,19,1217,Silver-P2
CS5242,31/12/14,22,1534,Silver-P2
CS5243,31/10/14,17,1108,Silver-P2
CS5244,28/02/15,30,2114,Premium-P0
CS5245,23/02/15,20,1465,Silver-P2
CS5246,04/03/15,21,1403,Silver-P2
CS5247,07/02/15,26,1797,Premium-P0
CS5248,11/12/14,20,1217,Silver-P2
CS5249,03/12/14,20,1451,Silver-P2
CS5250,14/12/14,18,1331,Silver-P2
CS5251,16/03/15,25,1706,Premium-P0
CS5252,30/10/14,17,1178,Silver-P2
CS5253,24/02/15,17,1163,Silver-P2
CS5254,09/01/15,24,1432,Silver-P2
CS5255,15/01/15,18,1298,Silver-P2
CS5256,12/02/15,20,1431,Silver-P2
CS5257,25/10/14,24,1667,Silver-P2
CS5258,04/03/15,10,596,Silver-P2
CS5259,09/03/15,22,1576,Silver-P2
CS5260,10/03/15,25,1790,Premium-P0
CS5261,22/02/15,18,1198,Silver-P2
CS5262,09/11/14,15,1020,Silver-P2
CS5263,05/12/14,21,1471,Silver-P2
CS5264,07/03/15,15,1011,Silver-P2
CS5265,14/02/15,18,1267,Silver-P2
CS5266,03/03/15,22,1579,Silver-P2
CS5267,25/10/14,23,1536,Silver-P2
CS5268,17/02/15,23,1647,Silver-P2
CS5269,09/03/15,13,833,Gold-P1
CS5270,26/02/15,22,1600,Silver-P2
CS5271,27/01/15,22,1557,Silver-P2
CS5272,01/10/14,19,1487,Silver-P2
CS5273,25/11/14,24,1435,Silver-P2
CS5274,20/12/14,18,1146,Silver-P2
CS5275,19/12/14,20,1345,Silver-P2
CS5276,09/01/15,26,1724,Premium-P0
CS5277,23/11/14,19,1427,Silver-P2
CS5278,28/01/15,28,1819,Premium-P0
CS5279,07/01/15,13,987,Gold-P1
CS5280,05/07/14,19,1312,Silver-P2
CS5281,28/03/14,23,1537,Silver-P2
CS5282,07/03/15,23,1424,Silver-P2
CS5283,05/02/15,23,1647,Silver-P2
CS5284,20/02/15,14,843,Gold-P1
CS5285,15/03/15,19,1218,Silver-P2
CS5286,26/05/13,8,579,Silver-P2
CS5287,14/03/15,32,2307,Premium-P0
CS5288,11/03/15,14,972,Gold-P1
CS5289,06/03/15,31,2013,Premium-P0
CS5290,12/01/15,23,1462,Silver-P2
CS5291,14/01/15,24,1652,Silver-P2
CS5292,26/01/15,27,1841,Premium-P0
CS5293,08/02/15,20,1431,Silver-P2
CS5294,12/12/14,14,983,Gold-P1
CS5295,25/11/14,25,1637,Premium-P0
CS5296,21/02/15,21,1475,Silver-P2
CS5297,25/12/14,16,1068,Silver-P2
CS5298,08/02/15,15,1012,Silver-P2
CS5299,14/01/15,22,1636,Silver-P2
CS5300,13/11/14,16,1227,Silver-P2
CS5301,16/03/15,23,1428,Silver-P2
CS5302,12/02/15,27,2016,Premium-P0
CS5303,24/12/14,19,1298,Silver-P2
CS5304,16/10/14,23,1558,Silver-P2
CS5305,18/02/15,21,1291,Silver-P2
CS5306,06/02/15,22,1788,Silver-P2
CS5307,16/03/15,13,958,Gold-P1
CS5308,05/10/14,27,1864,Premium-P0
CS5309,11/12/14,20,1161,Silver-P2
CS5310,09/03/15,14,918,Gold-P1
CS5311,18/01/15,19,1299,Silver-P2
CS5312,20/11/14,17,1225,Silver-P2
CS5313,11/11/14,17,1193,Silver-P2
CS5314,08/12/14,14,1010,Silver-P2
CS5315,16/03/15,20,1362,Silver-P2
CS5316,19/02/15,18,1420,Silver-P2
CS5317,02/01/15,15,1123,Silver-P2
CS5318,05/01/15,17,1114,Silver-P2
CS5319,01/02/15,21,1404,Silver-P2
CS5320,10/12/14,16,1154,Silver-P2
CS5321,24/02/15,12,804,Gold-P1
CS5322,22/01/15,16,1168,Silver-P2
CS5323,12/03/15,32,2280,Premium-P0
CS5324,24/05/14,10,602,Silver-P2
CS5325,03/02/15,25,1726,Premium-P0
CS5326,21/11/14,25,1751,Premium-P0
CS5327,04/11/14,12,938,Gold-P1
CS5328,20/11/14,15,1094,Silver-P2
CS5329,25/11/14,26,1766,Premium-P0
CS5330,05/01/15,17,1159,Silver-P2
CS5331,05/02/15,20,1526,Silver-P2
CS5332,05/03/15,27,1813,Premium-P0
CS5333,06/10/14,16,1222,Silver-P2
CS5334,13/03/15,21,1486,Silver-P2
CS5335,25/02/15,23,1622,Silver-P2
CS5336,13/06/14,17,1135,Silver-P2
CS5337,15/10/14,11,889,Gold-P1
CS5338,10/03/15,22,1514,Silver-P2
CS5339,10/02/15,17,1283,Silver-P2
CS5340,03/03/15,26,1873,Premium-P0
CS5341,26/11/14,19,1318,Silver-P2
CS5342,11/03/15,25,1576,Premium-P0
CS5343,03/03/15,26,1973,Premium-P0
CS5344,17/11/14,18,1303,Silver-P2
CS5345,25/01/15,20,1567,Silver-P2
CS5346,12/03/15,25,1801,Premium-P0
CS5347,22/02/15,25,1652,Premium-P0
CS5348,30/01/15,19,1457,Silver-P2
CS5349,13/05/14,17,1314,Silver-P2
CS5350,10/10/14,21,1478,Silver-P2
CS5351,27/01/15,22,1330,Silver-P2
CS5352,27/01/15,21,1345,Silver-P2
CS5353,24/02/15,21,1229,Silver-P2
CS5354,05/12/14,18,1259,Silver-P2
CS5355,21/11/14,14,1067,Silver-P2
CS5356,09/01/15,20,1447,Silver-P2
CS5357,16/11/14,17,1090,Silver-P2
CS5358,05/09/14,12,788,Gold-P1
CS5359,14/11/14,13,1009,Silver-P2
CS5360,06/03/15,15,1083,Silver-P2
CS5361,10/09/14,22,1522,Silver-P2
CS5362,04/12/14,13,976,Gold-P1
CS5363,15/03/15,15,1015,Silver-P2
CS5364,30/01/15,27,1814,Premium-P0
CS5365,12/01/15,21,1471,Silver-P2
CS5366,11/03/15,20,1429,Silver-P2
CS5367,08/01/15,21,1661,Silver-P2
CS5368,02/09/14,12,809,Gold-P1
CS5369,25/12/14,17,1256,Silver-P2
CS5370,14/02/15,20,1258,Silver-P2
CS5371,14/11/14,19,1257,Silver-P2
CS5372,07/10/14,24,1721,Silver-P2
CS5373,15/01/15,24,1599,Silver-P2
CS5374,23/12/14,21,1385,Silver-P2
CS5375,09/11/14,29,1956,Premium-P0
CS5376,29/01/15,25,1584,Premium-P0
CS5377,30/12/14,13,934,Gold-P1
CS5378,09/04/14,9,554,Silver-P2
CS5379,17/01/15,13,879,Gold-P1
CS5380,17/02/15,17,1212,Silver-P2
CS5381,01/10/14,12,855,Gold-P1
CS5382,29/10/14,29,1890,Premium-P0
CS5383,21/12/14,23,1620,Silver-P2
CS5384,04/02/15,20,1362,Silver-P2
CS5385,19/01/15,13,740,Gold-P1
CS5386,14/02/15,24,1611,Silver-P2
CS5387,01/11/14,20,1416,Silver-P2
CS5388,16/01/15,14,1156,Silver-P2
CS5389,28/07/14,18,1232,Silver-P2
CS5390,14/12/14,25,1824,Premium-P0
CS5391,03/01/15,19,1356,Silver-P2
CS5392,09/01/15,19,1473,Silver-P2
CS5393,05/03/15,18,1337,Silver-P2
CS5394,10/02/15,29,2092,Premium-P0
CS5395,14/11/14,20,1382,Silver-P2
CS5396,01/01/15,18,1309,Silver-P2
CS5397,04/03/15,29,2065,Premium-P0
CS5398,16/03/15,18,1280,Silver-P2
CS5399,30/12/14,23,1737,Silver-P2
CS5400,08/02/15,18,1187,Silver-P2
CS5401,30/11/14,20,1479,Silver-P2
CS5402,10/01/15,21,1546,Silver-P2
CS5403,03/03/15,24,1774,Silver-P2
CS5404,15/02/15,20,1476,Silver-P2
CS5405,06/12/14,22,1577,Silver-P2
CS5406,08/02/15,22,1498,Silver-P2
CS5407,26/01/15,17,1226,Silver-P2
CS5408,06/01/15,27,1938,Premium-P0
CS5409,03/02/15,19,1371,Silver-P2
CS5410,16/12/14,13,1034,Silver-P2
CS5411,22/11/14,24,1724,Silver-P2
CS5412,15/02/15,19,1301,Silver-P2
CS5413,15/03/15,23,1598,Silver-P2
CS5414,05/11/14,21,1589,Silver-P2
CS5415,16/02/15,18,1250,Silver-P2
CS5416,07/01/15,21,1424,Silver-P2
CS5417,10/01/15,23,1859,Silver-P2
CS5418,03/03/15,16,1087,Silver-P2
CS5419,26/02/15,24,1643,Silver-P2
CS5420,26/02/15,18,1156,Silver-P2
CS5421,04/03/15,15,967,Gold-P1
CS5422,05/07/14,17,1219,Silver-P2
CS5423,09/02/15,12,796,Gold-P1
CS5424,25/11/14,19,1278,Silver-P2
CS5425,25/02/15,21,1395,Silver-P2
CS5426,12/08/14,20,1392,Silver-P2
CS5427,11/02/15,19,1333,Silver-P2
CS5428,11/03/15,26,1847,Premium-P0
CS5429,10/01/15,19,1374,Silver-P2
CS5430,20/02/15,17,1225,Silver-P2
CS5431,12/03/15,16,994,Gold-P1
CS5432,01/02/15,20,1312,Silver-P2
CS5433,12/10/14,19,1293,Silver-P2
CS5434,31/01/15,16,1147,Silver-P2
CS5435,13/12/14,19,1351,Silver-P2
CS5436,18/08/14,18,1355,Silver-P2
CS5437,24/12/14,18,1167,Silver-P2
CS5438,21/11/14,21,1580,Silver-P2
CS5439,13/02/15,24,1643,Silver-P2
CS5440,03/02/15,16,1021,Silver-P2
CS5441,04/02/15,20,1381,Silver-P2
CS5442,20/02/15,24,1732,Silver-P2
CS5443,04/11/14,27,1995,Premium-P0
CS5444,10/01/15,23,1455,Silver-P2
CS5445,14/03/15,18,1203,Silver-P2
CS5446,04/03/15,28,1924,Premium-P0
CS5447,20/09/14,14,959,Gold-P1
CS5448,23/11/14,28,1987,Premium-P0
CS5449,07/01/15,22,1620,Silver-P2
CS5450,01/09/14,28,2044,Premium-P0
CS5451,28/10/14,16,1115,Silver-P2
CS5452,11/10/14,19,1397,Silver-P2
CS5453,25/12/14,19,1304,Silver-P2
CS5454,19/01/15,25,1824,Premium-P0
CS5455,08/12/14,20,1349,Silver-P2
CS5456,24/02/15,18,1267,Silver-P2
CS5457,22/01/15,11,674,Gold-P1
CS5458,11/03/15,26,2075,Premium-P0
CS5459,08/08/14,16,1246,Silver-P2
CS5460,08/03/15,20,1287,Silver-P2
CS5461,01/01/15,22,1553,Silver-P2
CS5462,13/10/14,19,1350,Silver-P2
CS5463,18/10/14,24,1658,Silver-P2
CS5464,30/01/15,23,1731,Silver-P2
CS5465,20/01/15,17,1199,Silver-P2
CS5466,25/10/14,24,1711,Silver-P2
CS5467,27/01/15,24,1552,Silver-P2
CS5468,20/01/15,23,1684,Silver-P2
CS5469,05/01/15,19,1306,Silver-P2
CS5470,03/03/15,20,1425,Silver-P2
CS5471,28/09/14,14,908,Gold-P1
CS5472,23/02/15,21,1551,Silver-P2
CS5473,12/06/14,16,1173,Silver-P2
CS5474,31/01/15,18,1105,Silver-P2
CS5475,12/03/15,22,1510,Silver-P2
CS5476,18/02/15,28,1912,Premium-P0
CS5477,04/03/15,21,1549,Silver-P2
